subID,alpha,theta,gamma,w,nll_idv,nll_grp
82,0.27,0.37,0.95,-1.0,254.36290618699252,99.39343581879427
27,0.18,0.4,0.97,-1.0,264.93397789202334,69.54154971461922
28,0.29,0.57,0.86,-1.0,164.84713160677472,77.03517551763322
29,0.08,1.5,0.0,-1.0,271.522617477174,181.66825790470548
33,0.17,0.23,0.38,-1.0,199.99268082092433,96.05947293233767
34,0.08,0.92,0.68,-1.0,140.3461551220325,109.61152817701225
35,0.51,0.24,0.97,-1.0,113.22927249395646,77.97280944559664
36,0.08,0.96,0.01,-1.0,308.99476037338275,129.0633010133704
37,0.24,0.48,0.96,-1.0,362.99676645271825,106.14609394147494
46,0.03,0.48,0.0,-1.0,292.0175612301095,79.05800555512839
62,0.92,0.72,1.0,-1.0,560.4361643408339,137.84755059491414
70,0.08,0.91,0.0,-1.0,190.38780960992037,47.44829896926473
71,0.15,0.65,0.88,-1.0,217.12063193273076,75.710678352891
74,0.17,0.23,0.55,-1.0,194.46663444227005,94.70958903263161
78,0.08,0.65,0.88,-1.0,314.9668949274359,103.27763685645618
84,0.68,0.05,0.88,-1.0,272.5877239523305,114.0031263350088
85,0.22,0.88,0.49,-1.0,236.25248956017856,115.94254938041863
87,0.12,0.43,0.1,-1.0,254.82421185372746,87.69648854427764
0,1.0,0.07,1.0,-1.0,377.4477917386882,146.98300513731368
1,0.23,1.32,0.65,-1.0,147.63142681769355,78.78145216103225
2,0.32,0.55,0.0,-1.0,185.95358271749794,132.07981311368528
3,0.0,0.88,0.0,-1.0,268.81964456027237,83.92503762701602
13,0.02,0.68,0.1,-1.0,275.76013215388855,93.15275456053931
4,0.16,0.29,1.0,-1.0,217.42168254181564,92.78999221348413
5,0.42,0.46,0.82,-1.0,229.78700398363753,87.3456199594082
6,0.88,0.08,0.98,-1.0,414.6859607276103,128.40531560373378
7,0.11,1.32,0.48,-1.0,180.1462862118063,51.6181668961936
8,0.32,0.23,0.97,-1.0,218.80861092426554,74.13550452458686
9,0.08,0.47,0.68,-1.0,253.0056128013698,86.93696388928049
10,0.17,0.45,0.83,-1.0,218.847970523098,71.2681921611937
11,0.02,0.63,0.1,-1.0,279.1157131865081,102.71510942697904
12,0.25,1.0,0.68,-1.0,171.75445886784146,65.25748470312374
14,0.09,0.54,0.83,-1.0,295.9570923935546,110.10156727535933
15,0.08,0.82,0.0,-1.0,131.2857823807275,119.86607346952987
16,0.01,1.5,0.0,-1.0,246.32801930711253,159.46282177413445
17,0.25,0.69,0.86,-1.0,313.1256708923835,94.56313414688601
18,0.4,0.8,0.0,-1.0,264.7767391431734,144.58397192421185
19,0.12,0.08,1.0,-1.0,220.58985219737409,91.36057799789484
20,0.12,0.57,0.88,-1.0,246.63670509522095,91.09766783320892
21,0.08,1.28,0.0,-1.0,228.7563783446607,102.51301899249589
22,0.17,0.57,0.45,-1.0,252.2895887158516,53.096230473171424
23,0.24,0.24,1.0,-1.0,205.3119496903766,95.15265772894493
24,0.0,0.63,0.0,-1.0,279.28438843146694,109.75041573612185
25,0.11,0.99,0.5,-1.0,288.24096197294824,124.21538790759061
26,0.88,0.52,1.0,-1.0,446.9810130084886,149.64991877657485
30,0.22,0.46,0.8,-1.0,178.3513321480365,105.74858736736878
31,0.36,0.61,0.88,-1.0,254.52929457242047,106.76632120991002
32,0.23,0.48,0.88,-1.0,198.41120609074142,83.54219813685786
38,0.03,0.58,0.1,-1.0,264.6786039236307,85.67121445226975
39,0.14,0.07,0.0,-1.0,163.59311321796318,77.73102794996704
40,0.08,0.24,0.52,-1.0,282.4026005322451,79.39452906049468
41,0.0,0.71,0.0,-1.0,263.77969662918014,92.05535251742681
42,0.32,0.22,0.88,-1.0,208.98920180449502,79.66413983229751
43,0.88,0.08,0.98,-1.0,841.2184370078338,160.14625625537138
44,0.5,0.56,0.83,-1.0,190.73114276679217,87.65894003851642
45,0.39,0.68,0.74,-1.0,205.63260554609934,90.09726115536493
47,0.25,1.12,0.76,-1.0,152.10957079472064,45.07579670518826
48,0.1,0.69,0.86,-1.0,254.96635304679265,77.15935646745748
49,0.04,0.67,0.09,-1.0,285.5978476570263,81.24518809041986
50,0.1,1.08,0.48,-1.0,173.67580370614158,44.22560147245121
51,0.37,0.32,0.98,-1.0,235.76582524455665,74.86171190317472
52,0.03,0.31,0.0,-1.0,282.0605227043174,89.28294830701294
53,0.1,0.72,0.0,-1.0,490.59440030133266,66.49020311033195
54,0.59,0.24,0.99,-1.0,336.0284239598777,152.875784847283
55,0.03,1.36,0.0,-1.0,282.12078823601934,134.0851753723696
56,0.88,0.0,0.99,-1.0,484.5065567781666,121.05032703152591
57,0.16,0.42,0.88,-1.0,255.17611450550754,71.383638260064
58,0.31,0.42,0.76,-1.0,223.78256601443928,94.51652980622852
59,0.25,0.4,0.66,-1.0,205.55605535681724,83.88860792126387
60,0.08,0.28,0.92,-1.0,238.65175968325073,88.09235651073999
61,0.36,0.2,1.0,-1.0,172.7894775347342,52.37985449239073
63,0.27,0.39,0.52,-1.0,206.20430979175103,87.0157334354052
64,0.88,0.08,0.99,-1.0,504.8702819477338,100.13744741935777
65,0.22,0.26,0.95,-1.0,209.34460008861132,90.74046451915999
66,0.08,0.44,1.0,-1.0,239.0207982892627,83.25915578343654
67,0.2,0.18,0.88,-1.0,272.40867933070683,84.74553210057712
68,0.01,0.68,0.02,-1.0,321.04039554074296,116.66774675757219
69,0.24,0.53,0.86,-1.0,215.0886408637045,75.70756814353739
72,0.1,0.7,0.28,-1.0,167.32099332134308,73.55786625738442
73,0.09,0.62,0.72,-1.0,271.78110967748137,160.2304399941861
75,0.1,0.44,0.68,-1.0,275.69085716991674,129.5735324245694
76,0.14,0.25,1.0,-1.0,266.94798148215983,108.54257272281136
77,0.12,0.98,0.15,-1.0,220.12295520796573,63.10216281554542
79,0.09,0.52,0.0,-1.0,363.6325912719792,132.76575207377667
80,0.88,0.52,0.88,-1.0,558.131811214835,89.11886972336978
81,0.01,0.78,0.0,-1.0,255.69856830728665,135.46692174594182
83,0.88,0.06,0.99,-1.0,357.2291525143443,139.95277735524056
86,0.11,1.3,0.03,-1.0,481.0927659435603,125.84090958129993
88,0.28,0.79,0.62,-1.0,246.34112267877947,77.7672064314117
89,0.01,0.66,0.02,-1.0,333.19539736863584,98.76246516326562
90,0.08,1.02,0.0,-1.0,316.3157195953839,117.76758225835826
91,0.41,0.52,0.88,-1.0,188.01793435811933,70.20154546305437
92,0.01,1.04,0.02,-1.0,197.75708809932607,137.12967025599073
93,0.03,0.25,0.0,-1.0,408.7904256043858,85.87906057288141
96,0.15,0.38,0.73,-1.0,271.95528022295395,122.17258211528744
121,0.16,0.52,0.99,-1.0,246.7643864175654,73.9659741038547
128,0.08,0.8,0.93,-1.0,307.55544007154094,84.13093819472282
135,0.12,0.52,1.0,-1.0,269.739473688042,89.464507044523
136,0.08,0.79,0.88,-1.0,303.40900211728507,102.81454115310521
139,0.51,0.32,0.94,-1.0,115.94672992646787,62.46911107242136
149,0.57,0.88,0.6,-1.0,219.89409308335252,67.2940868205114
156,0.49,0.33,0.87,-1.0,234.28482323228982,82.05127731607462
159,0.08,0.74,0.73,-1.0,224.19656455551237,107.58574759085874
162,0.08,1.01,0.0,-1.0,246.380303160572,96.18131971790807
183,0.16,0.66,0.99,-1.0,296.83048719475477,134.2023745666678
186,1.0,0.06,1.0,-1.0,460.1814850660195,169.13381015872778
191,0.36,0.73,0.0,-1.0,207.21075096003162,126.08800738428259
197,0.11,1.4,0.1,-1.0,378.96011817391565,140.35493235159058
199,0.17,0.3,0.71,-1.0,224.15951419411533,80.9576455573287
200,0.08,0.32,0.68,-1.0,322.2410802646212,86.57910988114361
202,0.13,0.93,0.19,-1.0,230.9138744861506,173.2413052564695
94,0.29,0.69,0.72,-1.0,199.41341720743216,91.53191868097058
95,0.15,0.4,0.0,-1.0,329.7153639730112,90.5948049893711
97,0.08,0.32,0.88,-1.0,290.0340498531573,107.6837313911365
98,0.37,1.2,0.68,-1.0,228.74741367478276,31.698739938632915
99,0.26,0.15,0.98,-1.0,236.12818524490015,88.3241992294475
100,0.05,0.54,0.0,-1.0,257.88727023924696,84.92525615923664
101,0.34,1.5,0.35,-1.0,164.27271994888707,59.65014438074618
102,0.0,0.59,0.0,-1.0,349.91432154669695,121.22070910689303
103,0.08,0.56,0.28,-1.0,253.82308551170274,61.24999557890528
104,0.08,1.08,0.02,-1.0,250.29070728082476,125.84210618320638
105,0.17,0.52,0.98,-1.0,234.36949053991142,70.8128783625444
106,0.22,0.44,0.97,-1.0,261.5480329451983,94.21126555902659
107,0.13,0.5,0.88,-1.0,226.72471027233098,83.18188047255758
108,0.13,0.8,0.02,-1.0,413.35951924698173,128.83540710374734
110,0.02,0.76,0.0,-1.0,271.6076960850078,124.59479028108751
111,0.24,1.02,0.77,-1.0,193.29938350711294,70.67589822790774
112,0.01,0.84,0.0,-1.0,250.22397057609263,91.75352149318036
113,0.01,0.8,0.0,-1.0,271.48915627475606,94.69643040826935
114,0.19,0.45,0.06,-1.0,187.4006959918841,68.68377618260743
115,0.08,1.12,0.0,-1.0,266.7031543378755,61.62490818559454
116,0.09,1.08,0.01,-1.0,303.682357503643,75.88632852260228
117,0.37,0.62,0.83,-1.0,162.5863796280129,73.22440518578624
118,0.0,1.0,0.0,-1.0,309.73234843283205,79.22627270646608
119,0.01,0.85,0.0,-1.0,288.8619092228537,97.14540130560498
120,0.0,0.88,0.0,-1.0,346.56267068227,97.49125301208375
122,0.32,0.56,0.88,-1.0,160.2842745490867,109.2679538643689
123,0.17,0.58,0.85,-1.0,222.0141961814014,92.46411678499196
124,0.11,0.88,0.02,-1.0,282.0034223742662,116.83383312274991
125,0.08,0.52,0.88,-1.0,290.3953139519187,77.96485080084908
126,0.29,0.6,0.88,-1.0,225.70815175944574,121.374916284266
127,0.09,0.77,0.68,-1.0,228.3256510882143,87.35393355838912
129,0.14,0.52,0.96,-1.0,273.1398687405161,105.09628505973039
130,0.22,1.12,0.46,-1.0,92.94244294898895,63.32120605646342
131,0.08,0.7,0.0,-1.0,142.76622276413332,161.32203583601265
132,0.12,0.52,0.88,-1.0,224.15104141519913,77.29806049721088
133,0.11,0.5,0.0,-1.0,384.1349618373628,143.67881025083338
134,0.44,0.72,0.78,-1.0,247.41116551411957,98.15520183905629
137,0.55,0.29,0.88,-1.0,230.3249098782426,83.53833978595624
138,0.09,0.52,0.87,-1.0,260.85244640704025,152.36770117510952
140,0.27,0.76,0.85,-1.0,176.99989240708106,66.0327617247301
141,0.01,0.34,0.02,-1.0,241.8102535299141,94.3268238316269
142,0.15,0.24,1.0,-1.0,221.64102449192688,145.08834311016693
143,0.47,0.72,0.73,-1.0,182.8109333789639,66.87690105203113
144,0.12,0.75,0.81,-1.0,258.0411922062175,106.0118872912243
145,0.08,1.28,0.48,-1.0,164.90686425906242,75.95452925857217
146,0.08,1.28,0.88,-1.0,253.3093227102152,120.66635343186434
147,0.0,0.63,0.0,-1.0,265.01894878349145,118.12415125943029
148,0.04,0.86,0.08,-1.0,236.54323847875818,99.73830055702763
150,0.19,0.73,0.66,-1.0,281.1848786550658,82.6533825899933
151,0.49,0.58,0.83,-1.0,142.74120837235137,69.96254035956889
152,0.38,0.33,0.88,-1.0,206.32180759167352,86.72089230264176
153,0.26,0.48,0.88,-1.0,220.94419235416174,83.99538786601856
154,0.24,0.49,0.88,-1.0,258.86428373328243,118.35392006378017
155,0.08,0.81,0.1,-1.0,354.77249367093515,146.99543852157288
157,0.31,0.86,0.8,-1.0,167.90023170183028,62.12354532666235
158,0.52,0.96,0.63,-1.0,173.96922394385268,39.96401341596343
160,0.08,0.71,0.0,-1.0,236.81988559328462,96.12338748201854
161,0.12,0.79,0.0,-1.0,142.55131256823736,79.21948907149344
163,0.88,0.03,0.99,-1.0,330.64563579929876,209.23000726537794
164,0.88,1.12,1.0,-1.0,528.8196996078897,95.44046797426758
165,0.17,0.47,0.0,-1.0,284.9883890329512,89.11294063521288
166,0.96,0.06,1.0,-1.0,468.4939279630332,153.23080043100543
167,0.92,0.72,1.0,-1.0,515.7964440093315,149.6106594583423
168,0.08,0.62,1.0,-1.0,326.85242636588544,88.40946751417835
169,0.0,0.93,0.0,-1.0,299.07619313421657,103.53576673665064
170,0.13,0.88,0.0,-1.0,290.5401696617253,59.23408889497622
171,0.12,0.64,0.0,-1.0,338.54191624040953,137.4453605081594
172,0.11,0.52,0.79,-1.0,258.2889239417426,106.79212982612196
173,0.36,0.4,0.12,-1.0,152.78309021666226,134.62964341221843
174,0.15,0.73,0.88,-1.0,225.14418203691523,115.40366559301913
175,0.14,0.39,0.46,-1.0,218.31755082731456,64.36434680659197
176,0.88,0.05,0.98,-1.0,369.84083336991426,198.3232581062895
177,0.16,0.34,0.0,-1.0,300.35294404485467,138.50121825716468
178,0.1,1.0,0.68,-1.0,196.73445031203667,115.2470966421968
179,0.08,0.76,0.24,-1.0,338.6971520269385,87.66183243815505
180,0.12,0.89,0.8,-1.0,280.6196688870656,153.90019086864427
181,0.19,0.41,0.69,-1.0,210.58818421405266,142.37931687578148
182,0.95,0.01,0.95,-1.0,322.49635069329577,165.29411301331842
184,0.26,0.52,0.72,-1.0,230.87755383944315,97.07252709986446
185,0.0,0.81,0.0,-1.0,359.1549262340736,147.78809956011028
187,0.16,0.32,0.99,-1.0,230.04287455117776,96.94080093342853
188,0.08,0.98,0.0,-1.0,224.4894748080016,115.59860932621717
189,0.3,0.64,0.4,-1.0,176.66042493259866,84.80216487529736
190,0.18,0.57,0.26,-1.0,216.03982884096249,147.7955611600035
192,0.1,0.52,0.0,-1.0,274.0323376153646,142.48294881508883
193,0.92,0.1,1.0,-1.0,426.77321406074935,175.46811503954697
194,0.67,0.72,0.76,-1.0,112.5150296184009,133.84793071300948
195,0.01,0.29,0.0,-1.0,274.9691117278558,127.1053966619297
196,0.32,0.2,0.99,-1.0,172.88037023453222,78.4799948366904
198,0.0,0.53,0.0,-1.0,286.3314775574364,105.64328693078932
201,0.14,0.88,0.56,-1.0,203.73845481543722,73.34719626761758
203,0.16,0.36,0.52,-1.0,260.92469962871587,96.75842737369524
204,0.42,0.92,0.56,-1.0,269.36059382271833,128.26671344855356
205,0.01,1.5,0.02,-1.0,343.074957518952,172.6002416973707
206,0.08,0.59,0.06,-1.0,232.62974927412262,67.30721573036162
207,0.41,0.56,0.88,-1.0,232.36716400727425,94.21508951474114
208,0.08,0.88,0.0,-1.0,337.0149527142622,97.31642926519574
209,0.14,0.47,1.0,-1.0,291.7452905161962,151.220590058297
109,0.29,0.75,0.8,-1.0,204.58036346766363,76.70168353352237
